Route Name,Route Link,Bus Name,Bus Type,Departure Time,Arrival Time,Duration,Seat Availability,Price,Star Rating,state
"Bangalore to Anantapur (andhra pradesh)
From INR 307",https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Jabbar Travels,NON A/C Semi Sleeper / Sleeper (2+1),23:00,02:30,03h 30m,17 Seats available,500.0,5.0,Andhra Pradesh
"Bangalore to Chittoor (Andhra Pradesh)
From INR 186",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,NueGo,Electric A/C Seater (2+2),13:25,17:30,04h 05m,22 Seats available,332.0,4.4,Andhra Pradesh
"Bangalore to Chittoor (Andhra Pradesh)
From INR 186",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,RK Travels,Non A/C Seater / Sleeper (2+1),20:20,01:50,05h 30m,22 Seats available,399.0,3.1,Andhra Pradesh
"Bangalore to Chittoor (Andhra Pradesh)
From INR 186",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,RK Travels,Non A/C Seater / Sleeper (2+1),20:30,02:00,05h 30m,29 Seats available,399.0,3.6,Andhra Pradesh
"Bangalore to Chittoor (Andhra Pradesh)
From INR 186",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,RK Travels,Non A/C Seater / Sleeper (2+1),20:40,03:30,06h 50m,28 Seats available,399.0,3.1,Andhra Pradesh
"Bangalore to Chittoor (Andhra Pradesh)
From INR 186",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Rajeswari Travels,Non A/C Seater / Sleeper (2+1),21:00,03:00,06h 00m,26 Seats available,475.0,4.8,Andhra Pradesh
"Bangalore to Chittoor (Andhra Pradesh)
From INR 186",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,NueGo,Electric A/C Seater (2+2),21:00,01:50,04h 50m,37 Seats available,380.0,4.1,Andhra Pradesh
"Bangalore to Chittoor (Andhra Pradesh)
From INR 186",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Go Tour Travels and Holidays,A/C Sleeper (2+1),22:00,01:45,03h 45m,19 Seats available,594.0,5.0,Andhra Pradesh
"Bangalore to Chittoor (Andhra Pradesh)
From INR 186",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Rajeswari Travels,A/C Sleeper (2+1),21:10,03:30,06h 20m,20 Seats available,618.0,4.8,Andhra Pradesh
"Bangalore to Chittoor (Andhra Pradesh)
From INR 186",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Rajeswari Travels,A/C Sleeper (2+1),21:15,03:35,06h 20m,23 Seats available,618.0,4.8,Andhra Pradesh
"Bangalore to Chittoor (Andhra Pradesh)
From INR 186",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Rajeswari Travels,A/C Sleeper (2+1),21:15,03:35,06h 20m,23 Seats available,523.0,4.8,Andhra Pradesh
"Bangalore to Chittoor (Andhra Pradesh)
From INR 186",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bharathi Travels,Non A/C Seater / Sleeper (2+1),22:00,02:10,04h 10m,29 Seats available,380.0,3.0,Andhra Pradesh
"Bangalore to Chittoor (Andhra Pradesh)
From INR 186",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,GKT TRAVELS,A/C Seater/Sleeper (2+1),22:15,02:55,04h 40m,26 Seats available,427.0,5.0,Andhra Pradesh
"Bangalore to Chittoor (Andhra Pradesh)
From INR 186",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,NueGo,Electric A/C Seater (2+2),22:30,03:15,04h 45m,22 Seats available,333.0,5.0,Andhra Pradesh
"Hyderabad to Kurnool
From INR 265",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,True Bus,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),19:00,23:55,04h 55m,10 Seats available,4400.0,3.0,Andhra Pradesh
"Hyderabad to Kurnool
From INR 265",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Jabbar Travels,NON AC Seater / Sleeper 2+1,20:00,01:00,05h 00m,10 Seats available,450.0,3.2,Andhra Pradesh
"Hyderabad to Kurnool
From INR 265",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,JBT TRAVELS,NON A/C Sleeper (2+1),20:20,01:30,05h 10m,17 Seats available,599.0,3.7,Andhra Pradesh
"Hyderabad to Kurnool
From INR 265",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,AdDK SAVARKAR TRAVELS,A/C Seater / Sleeper (2+1),21:10,02:30,05h 20m,38 Seats available,935.0,3.8,Andhra Pradesh
"Tirupati to Bangalore
From INR 280",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),14:00,20:20,06h 20m,30 Seats available,399.0,4.6,Andhra Pradesh
"Tirupati to Bangalore
From INR 280",https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,AdHYBUS,Bharat Benz A/C Sleeper (2+1),23:45,05:15,05h 30m,30 Seats available,550.0,4.3,Andhra Pradesh
"Narasaraopet to Hyderabad
From INR 427",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,VSN Travels,NON A/C Seater PushBack (2+2),22:30,05:00,06h 30m,26 Seats available,349.0,4.2,Andhra Pradesh
"Narasaraopet to Hyderabad
From INR 427",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,SIVA SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),22:35,04:30,05h 55m,32 Seats available,449.0,3.0,Andhra Pradesh
"Narasaraopet to Hyderabad
From INR 427",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,VSN Travels,A/C Sleeper (2+1),22:40,05:30,06h 50m,6 Seats available,590.0,4.0,Andhra Pradesh
"Narasaraopet to Hyderabad
From INR 427",https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Kundana Travels,NON A/C Seater (2+2),22:45,05:55,07h 10m,31 Seats available,990.0,4.4,Andhra Pradesh
"Vinukonda to Hyderabad
From INR 435",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,JOSH BUS,Non A/C Seater / Sleeper (2+1),22:45,06:00,07h 15m,17 Seats available,650.0,4.3,Andhra Pradesh
"Vinukonda to Hyderabad
From INR 435",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:45,05:30,06h 45m,9 Seats available,600.0,4.2,Andhra Pradesh
"Vinukonda to Hyderabad
From INR 435",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Kaveri Travels,A/C Sleeper (2+1),22:55,05:00,06h 05m,16 Seats available,800.0,4.0,Andhra Pradesh
"Hyderabad to Vinukonda
From INR 447",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,JOSH BUS,Non A/C Seater / Sleeper (2+1),21:30,04:50,07h 20m,19 Seats available,500.0,4.6,Andhra Pradesh
"Hyderabad to Vinukonda
From INR 447",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Raja Buses,NON AC Seater / Sleeper 2+1,21:00,04:50,07h 50m,23 Seats available,450.0,4.3,Andhra Pradesh
"Hyderabad to Vinukonda
From INR 447",https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Kaveri Travels,A/C Sleeper (2+1),21:30,05:00,07h 30m,27 Seats available,650.0,3.8,Andhra Pradesh
"Visakhapatnam to Vijayawada
From INR 549",https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Svkdt travels,A/C Seater / Sleeper (2+1),21:20,05:15,07h 55m,25 Seats available,500.0,4.0,Andhra Pradesh
"Visakhapatnam to Vijayawada
From INR 549",https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Svkdt travels,A/C Seater / Sleeper (2+1),22:15,06:15,08h 00m,28 Seats available,500.0,4.2,Andhra Pradesh
"Hyderabad to Guntur (Andhra Pradesh)
From INR 373",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Zingbus Plus,A/C Seater / Sleeper (2+1),23:38,06:50,07h 12m,33 Seats available,314.0,4.5,Andhra Pradesh
"Hyderabad to Guntur (Andhra Pradesh)
From INR 373",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:30,07:15,07h 45m,19 Seats available,599.0,4.5,Andhra Pradesh
"Hyderabad to Guntur (Andhra Pradesh)
From INR 373",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,NueGo,Electric A/C Seater (2+2),22:35,06:35,08h 00m,19 Seats available,356.0,4.4,Andhra Pradesh
"Guntur (Andhra Pradesh) to Hyderabad
From INR 451",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,NueGo,Electric A/C Seater (2+2),22:15,05:25,07h 10m,20 Seats available,356.0,4.0,Andhra Pradesh
"Guntur (Andhra Pradesh) to Hyderabad
From INR 451",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,05:45,07h 00m,19 Seats available,349.0,4.6,Andhra Pradesh
"Guntur (Andhra Pradesh) to Hyderabad
From INR 451",https://www.redbus.in/bus-tickets/guntur-to-hyderabad,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),22:15,06:00,07h 45m,20 Seats available,599.0,4.5,Andhra Pradesh
"Hyderabad to Eluru
From INR 537",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,NueGo,Electric A/C Seater (2+2),22:00,06:33,08h 33m,24 Seats available,408.0,4.0,Andhra Pradesh
"Hyderabad to Eluru
From INR 537",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,NueGo,Electric A/C Seater (2+2),23:15,07:48,08h 33m,26 Seats available,408.0,4.0,Andhra Pradesh
"Hyderabad to Eluru
From INR 537",https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Go Tour Travels and Holidays,A/C Sleeper (2+1),22:48,05:40,06h 52m,21 Seats available,711.0,4.2,Andhra Pradesh
"Eluru to Hyderabad
From INR 537",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,NueGo,Electric A/C Seater (2+2),22:05,06:27,08h 22m,13 Seats available,408.0,4.3,Andhra Pradesh
"Eluru to Hyderabad
From INR 537",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,LVP Travels,A/C Seater / Sleeper (2+1),21:20,05:30,08h 10m,21 Seats available,580.0,4.3,Andhra Pradesh
"Eluru to Hyderabad
From INR 537",https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Nani Svkdt Travels,A/C Sleeper (2+1),21:45,05:26,07h 41m,12 Seats available,824.0,4.2,Andhra Pradesh
"Bangalore to Kadiri
From INR 178",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52529,Express(Non AC Seater),15:00,19:30,04h 30m,31 Seats available,188.0,2.2,Andhra Pradesh
"Bangalore to Kadiri
From INR 178",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 6182,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,00:45,05h 00m,31 Seats available,301.0,1.7,Andhra Pradesh
"Bangalore to Kadiri
From INR 178",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52535,Express(Non AC Seater),20:30,00:30,04h 00m,45 Seats available,205.0,4.3,Andhra Pradesh
"Bangalore to Kadiri
From INR 178",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 6112,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,02:00,04h 00m,32 Seats available,301.0,4.7,Andhra Pradesh
"Bangalore to Kadiri
From INR 178",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 6129,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:20,03h 50m,31 Seats available,301.0,4.5,Andhra Pradesh
"Bangalore to Kadiri
From INR 178",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52596,Express(Non AC Seater),22:30,03:30,05h 00m,43 Seats available,225.0,4.2,Andhra Pradesh
"Bangalore to Kadiri
From INR 178",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52542,Express(Non AC Seater),23:00,04:00,05h 00m,38 Seats available,190.0,4.0,Andhra Pradesh
"Bangalore to Kadiri
From INR 178",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52537,Express(Non AC Seater),23:05,04:00,04h 55m,34 Seats available,205.0,3.8,Andhra Pradesh
"Bangalore to Kadiri
From INR 178",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 56083,INDRA(A.C. Seater),23:15,02:45,03h 30m,35 Seats available,367.0,4.5,Andhra Pradesh
"Bangalore to Kadiri
From INR 178",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,APSRTC - 52591,Express(Non AC Seater),23:55,05:00,05h 05m,41 Seats available,225.0,3.0,Andhra Pradesh
"Bangalore to Kadiri
From INR 178",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Indu Travels,Non A/C Seater / Sleeper (2+1),20:00,02:15,06h 15m,25 Seats available,388.0,4.2,Andhra Pradesh
"Bangalore to Kadiri
From INR 178",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:00,02:40,06h 40m,30 Seats available,399.0,4.5,Andhra Pradesh
"Bangalore to Kadiri
From INR 178",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),20:25,02:30,06h 05m,26 Seats available,499.0,4.6,Andhra Pradesh
"Bangalore to Kadiri
From INR 178",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Indu Travels,Non A/C Seater / Sleeper (2+1),20:30,02:15,05h 45m,32 Seats available,388.0,4.1,Andhra Pradesh
"Bangalore to Kadiri
From INR 178",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),20:30,03:00,06h 30m,35 Seats available,500.0,3.3,Andhra Pradesh
"Bangalore to Kadiri
From INR 178",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:30,02:05,05h 35m,25 Seats available,399.0,3.7,Andhra Pradesh
"Bangalore to Kadiri
From INR 178",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:00,03:00,06h 00m,31 Seats available,500.0,3.3,Andhra Pradesh
"Bangalore to Kadiri
From INR 178",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:15,03:00,05h 45m,23 Seats available,500.0,3.3,Andhra Pradesh
"Bangalore to Kadiri
From INR 178",https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Vasavi travels,NON A/C Seater/ Sleeper (2+1),20:30,02:00,05h 30m,30 Seats available,400.0,2.0,Andhra Pradesh
"Madanapalli to Bangalore
From INR 143",https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,BABA TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,05:30,05h 31m,31 Seats available,550.0,3.6,Andhra Pradesh
"Madanapalli to Bangalore
From INR 143",https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,BABA TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,05:20,05h 21m,35 Seats available,2000.0,3.6,Andhra Pradesh
"Bangalore to Madanapalli
From INR 157",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,APSRTC - 6225,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:00,18:45,03h 45m,19 Seats available,226.0,3.7,Andhra Pradesh
"Bangalore to Madanapalli
From INR 157",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:05,02:00,05h 55m,19 Seats available,399.0,5.0,Andhra Pradesh
"Bangalore to Madanapalli
From INR 157",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Maheswari Travels,Non A/C Seater / Sleeper (2+1),20:15,02:00,05h 45m,12 Seats available,400.0,3.9,Andhra Pradesh
"Bangalore to Madanapalli
From INR 157",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),20:40,03:00,06h 20m,28 Seats available,399.0,4.2,Andhra Pradesh
"Bangalore to Madanapalli
From INR 157",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),20:40,02:00,05h 20m,28 Seats available,398.0,2.5,Andhra Pradesh
"Bangalore to Madanapalli
From INR 157",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Sri Vinayaka Travels,NON A/C Seater (2+3),21:30,01:30,04h 00m,1 Seat available,350.0,2.2,Andhra Pradesh
"Bangalore to Madanapalli
From INR 157",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),19:20,00:30,05h 10m,23 Seats available,700.0,3.9,Andhra Pradesh
"Bangalore to Madanapalli
From INR 157",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Sri Vinayaka Travels,NON A/C Sleeper (2+1),19:45,02:00,06h 15m,19 Seats available,599.0,3.2,Andhra Pradesh
"Bangalore to Madanapalli
From INR 157",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Maheswari Travels,NON A/C Sleeper (2+1),20:00,02:05,06h 05m,22 Seats available,550.0,3.0,Andhra Pradesh
"Bangalore to Madanapalli
From INR 157",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:30,02:00,04h 30m,35 Seats available,500.0,3.8,Andhra Pradesh
"Bangalore to Madanapalli
From INR 157",https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,HARITHA TRAVELS,A/C Seater / Sleeper (2+1),20:40,02:45,06h 05m,25 Seats available,599.0,2.5,Andhra Pradesh
"Macherla (andhra pradesh) to Hyderabad
From INR 302",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,27 Seats available,549.0,3.0,Andhra Pradesh
"Macherla (andhra pradesh) to Hyderabad
From INR 302",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),23:59,06:15,06h 16m,27 Seats available,549.0,1.0,Andhra Pradesh
"Macherla (andhra pradesh) to Hyderabad
From INR 302",https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),23:30,04:15,04h 45m,34 Seats available,700.0,1.0,Andhra Pradesh
"Rajahmundry to Visakhapatnam
From INR 298",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 27069,METRO LUXURY A/C,14:30,18:45,04h 15m,34 Seats available,467.0,4.2,Andhra Pradesh
"Rajahmundry to Visakhapatnam
From INR 298",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 4511,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,00:01,04h 46m,34 Seats available,344.0,3.4,Andhra Pradesh
"Rajahmundry to Visakhapatnam
From INR 298",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 3009,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,00:45,05h 15m,31 Seats available,342.0,3.0,Andhra Pradesh
"Rajahmundry to Visakhapatnam
From INR 298",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 2807,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",19:40,00:50,05h 10m,35 Seats available,328.0,4.2,Andhra Pradesh
"Rajahmundry to Visakhapatnam
From INR 298",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 3095,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",20:00,01:30,05h 30m,35 Seats available,328.0,2.1,Andhra Pradesh
"Rajahmundry to Visakhapatnam
From INR 298",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 2805,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,01:40,04h 55m,30 Seats available,342.0,4.0,Andhra Pradesh
"Rajahmundry to Visakhapatnam
From INR 298",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 3093,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,02:30,05h 30m,35 Seats available,328.0,3.7,Andhra Pradesh
"Rajahmundry to Visakhapatnam
From INR 298",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 3267,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,02:20,05h 20m,32 Seats available,342.0,2.4,Andhra Pradesh
"Rajahmundry to Visakhapatnam
From INR 298",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 2972,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,02:15,05h 00m,33 Seats available,342.0,5.0,Andhra Pradesh
"Rajahmundry to Visakhapatnam
From INR 298",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 4381,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,01:40,03h 55m,33 Seats available,344.0,3.4,Andhra Pradesh
"Rajahmundry to Visakhapatnam
From INR 298",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 3039,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,02:30,04h 30m,35 Seats available,328.0,3.0,Andhra Pradesh
"Rajahmundry to Visakhapatnam
From INR 298",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 3108,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,03:30,05h 30m,34 Seats available,328.0,4.3,Andhra Pradesh
"Rajahmundry to Visakhapatnam
From INR 298",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 3496,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:00,01:25,03h 25m,45 Seats available,528.0,3.7,Andhra Pradesh
"Rajahmundry to Visakhapatnam
From INR 298",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 3071,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:15,05h 00m,32 Seats available,342.0,3.6,Andhra Pradesh
"Rajahmundry to Visakhapatnam
From INR 298",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 3184,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04:00,05h 30m,31 Seats available,342.0,4.3,Andhra Pradesh
"Rajahmundry to Visakhapatnam
From INR 298",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 3135,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:30,04h 00m,33 Seats available,312.0,2.3,Andhra Pradesh
"Rajahmundry to Visakhapatnam
From INR 298",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 4411,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:30,04h 00m,33 Seats available,344.0,5.0,Andhra Pradesh
"Rajahmundry to Visakhapatnam
From INR 298",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 4753,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03:25,04h 25m,34 Seats available,344.0,4.0,Andhra Pradesh
"Rajahmundry to Visakhapatnam
From INR 298",https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,APSRTC - 2759,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:00,02:55,03h 55m,36 Seats available,328.0,2.7,Andhra Pradesh
